,variable,value,entry_pressure,basal_shear_stress,basal_melt_rate,fringe_heave_rate,fringe_growth_rate,fringe_thickness,fringe_sedflux,dispersed_layer_thickness,dispersed_layer_growth_rate,dispersed_sedflux
114,geothermal_heat_flux,0.0747368421053,68000.0,56591.9039003,5.36777758105e-10,-5.36777758105e-10,8.1605801125e-23,0.480640202718,38931.8564202,0.481386501407,1.52668462763e-10,3249.3588845
115,geothermal_heat_flux,0.0789473684211,68000.0,56591.9039003,5.50525158558e-10,-5.50525158558e-10,7.33242685006e-23,0.468086554012,37915.010875,0.481284622151,1.52628540526e-10,3248.67119952
116,geothermal_heat_flux,0.0831578947368,68000.0,56591.9039003,5.6427255901e-10,-5.6427255901e-10,7.98917697732e-23,0.456144471602,36947.7021997,0.481180939146,1.52588609084e-10,3247.97133924
117,geothermal_heat_flux,0.0873684210526,68000.0,56591.9039003,5.78019959463e-10,-5.78019959463e-10,8.27517520013e-23,0.444770319725,36026.3958977,0.481075619518,1.52548668437e-10,3247.26043175
118,geothermal_heat_flux,0.0915789473684,68000.0,56591.9039003,5.91767359915e-10,-5.91767359915e-10,8.0033148279e-23,0.433924517442,35147.8859128,0.480968811217,1.52508718583e-10,3246.53947571
119,geothermal_heat_flux,0.0957894736842,68000.0,56591.9039003,6.05514760368e-10,-6.05514760368e-10,7.9172670829e-23,0.423571078346,34309.257346,0.480860645596,1.52468759524e-10,3245.80935777
120,geothermal_heat_flux,0.1,68000.0,56591.9039003,6.1926216082e-10,-6.1926216082e-10,8.67011586919e-23,0.413677211567,33507.8541369,0.480751239598,1.52428791258e-10,3245.07086728
121,pore_throat_radius,1e-06,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.481725894851,1.52808118102e-10,3251.64979025
122,pore_throat_radius,1.47368421053e-06,46142.8571429,56591.9039003,4.88661856522e-10,-4.88661856529e-10,4.04893212679e-20,0.795252283742,64415.4349831,0.413369252433,1.31681145344e-10,2790.24245392
123,pore_throat_radius,1.94736842105e-06,34918.9189189,56591.9039003,4.88661856522e-10,-4.88661858052e-10,6.75745887275e-18,0.854705604155,69231.1539365,0.362697239867,1.15903672294e-10,2448.2063691
124,pore_throat_radius,2.42105263158e-06,28086.9565217,56591.9039003,4.88661856522e-10,-4.88661862503e-10,2.4033233717e-17,0.850407116891,68882.9764682,0.323941942167,1.03697921547e-10,2186.60810963
125,pore_throat_radius,2.89473684211e-06,23490.9090909,56591.9039003,4.88661856522e-10,-4.88661863953e-10,2.81556123896e-17,0.82478426205,66807.5252261,0.293479729954,9.40258819235e-11,1980.98817719
126,pore_throat_radius,3.36842105263e-06,20187.5,56591.9039003,4.88661856522e-10,-4.88661862321e-10,2.10953231005e-17,0.792563250556,64197.623295,0.268919580099,8.61869025252e-11,1815.20716567
127,pore_throat_radius,3.84210526316e-06,17698.630137,56591.9039003,4.88661856522e-10,-4.88661860136e-10,1.27584170153e-17,0.759327164649,61505.5003365,0.24867879622,7.97049769621e-11,1678.58187448
128,pore_throat_radius,4.31578947368e-06,15756.097561,56591.9039003,4.88661856522e-10,-4.88661858519e-10,6.88775887054e-18,0.727253342928,58907.5207772,0.23168641392,7.42517242729e-11,1563.88329396
129,pore_throat_radius,4.78947368421e-06,14197.8021978,56591.9039003,4.88661856522e-10,-4.88661857552e-10,3.48809877974e-18,0.697142587217,56468.5495646,0.217197425027,6.95955630766e-11,1466.08261893
