,variable,value,entry_pressure,basal_shear_stress,basal_melt_rate,fringe_heave_rate,fringe_growth_rate,fringe_thickness,fringe_sedflux,dispersed_layer_thickness,dispersed_layer_growth_rate,dispersed_sedflux
109,geothermal_heat_flux,0.0536842105263,68000.0,56591.9039003,4.68040755843e-10,-4.68040755843e-10,1.68961510649e-22,0.554468062733,44911.9130814,1.20538571435,1.52867935874e-10,8136.35357185
110,geothermal_heat_flux,0.0578947368421,68000.0,56591.9039003,4.81788156295e-10,-4.81788156295e-10,1.70957224726e-22,0.538017490912,43579.4167639,1.20510860417,1.52828059661e-10,8134.48307814
111,geothermal_heat_flux,0.0621052631579,68000.0,56591.9039003,4.95535556748e-10,-4.95535556748e-10,1.66482243141e-22,0.522479538192,42320.8425936,1.20482836591,1.52788174243e-10,8132.59146988
112,geothermal_heat_flux,0.0663157894737,68000.0,56591.9039003,5.092829572e-10,-5.092829572e-10,1.7588521994e-22,0.507780299837,41130.2042868,1.20454532369,1.52748279621e-10,8130.68093489
113,geothermal_heat_flux,0.0705263157895,68000.0,56591.9039003,5.23030357653e-10,-5.23030357653e-10,8.52402184872e-23,0.493853641198,40002.1449371,1.20425975971,1.52708375794e-10,8128.75337802
114,geothermal_heat_flux,0.0747368421053,68000.0,56591.9039003,5.36777758105e-10,-5.36777758105e-10,8.1605801125e-23,0.480640202718,38931.8564202,1.20397192059,1.52668462763e-10,8126.81046397
115,geothermal_heat_flux,0.0789473684211,68000.0,56591.9039003,5.50525158558e-10,-5.50525158558e-10,7.33242685006e-23,0.468086554012,37915.010875,1.20368202264,1.52628540526e-10,8124.85365279
116,geothermal_heat_flux,0.0831578947368,68000.0,56591.9039003,5.6427255901e-10,-5.6427255901e-10,7.98917697732e-23,0.456144471602,36947.7021997,1.2033902562,1.52588609084e-10,8122.88422933
117,geothermal_heat_flux,0.0873684210526,68000.0,56591.9039003,5.78019959463e-10,-5.78019959463e-10,8.27517520013e-23,0.444770319725,36026.3958977,1.20309678932,1.52548668437e-10,8120.90332791
118,geothermal_heat_flux,0.0915789473684,68000.0,56591.9039003,5.91767359915e-10,-5.91767359915e-10,8.0033148279e-23,0.433924517442,35147.8859128,1.20280177082,1.52508718583e-10,8118.91195301
119,geothermal_heat_flux,0.0957894736842,68000.0,56591.9039003,6.05514760368e-10,-6.05514760368e-10,7.9172670829e-23,0.423571078346,34309.257346,1.20250533285,1.52468759524e-10,8116.91099672
120,geothermal_heat_flux,0.1,68000.0,56591.9039003,6.1926216082e-10,-6.1926216082e-10,8.67011586919e-23,0.413677211567,33507.8541369,1.20220759312,1.52428791258e-10,8114.90125353
121,pore_throat_radius,5e-07,136000.0,56591.9039003,4.88661856522e-10,1.23156639402e-08,-0.0909851044679,1e-06,0.081,1.8735636273,2.37473716661e-10,12646.5544843
122,pore_throat_radius,3.10526315789e-06,21898.3050847,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.75528272191e-22,0.810828341731,65677.0956803,0.709458165124,9.03480615634e-11,4788.84261459
123,pore_throat_radius,5.71052631579e-06,11907.8341014,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.74590006717e-22,0.644808650753,52229.500711,0.488790413368,6.22335542571e-11,3299.33529024
124,pore_throat_radius,8.31578947368e-06,8177.21518987,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7524200966e-22,0.533997572865,43253.803402,0.381909916242,4.85977398285e-11,2577.89193463
125,pore_throat_radius,1.09210526316e-05,6226.5060241,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.78036253852e-23,0.459311847329,37204.2596336,0.317569966208,4.0391603602e-11,2143.5972719
126,pore_throat_radius,1.35263157895e-05,5027.23735409,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.77775396783e-23,0.405562388229,32850.5534465,0.274046957068,3.48431239341e-11,1849.81696021
127,pore_throat_radius,1.61315789474e-05,4215.33442088,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.72352546074e-23,0.364842147431,29552.2139419,0.242384540256,3.08084043584e-11,1636.09564673
128,pore_throat_radius,1.87368421053e-05,3629.21348315,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.72555322068e-23,0.332782945496,26955.4185852,0.218175025998,2.77245620403e-11,1472.68142549
129,pore_throat_radius,2.13421052632e-05,3186.18988903,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.68401387481e-23,0.30678933293,24849.9359674,0.198981422915,2.52804130168e-11,1343.12460468
130,pore_throat_radius,2.39473684211e-05,2839.56043956,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.77417405342e-23,0.285221681141,23102.9561724,0.183339391558,2.32890308541e-11,1237.54089301
131,pore_throat_radius,2.65526315789e-05,2560.95143707,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.69392947897e-23,0.266991405155,21626.3038176,0.170312504112,2.16309095933e-11,1149.60940275
132,pore_throat_radius,2.91578947368e-05,2332.1299639,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.76881125535e-23,0.251345908103,20359.0185563,0.159272080572,2.02258438685e-11,1075.08654386
133,pore_throat_radius,3.17631578947e-05,2140.84507042,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.35064275096e-23,0.237747200046,19257.5232037,0.149779362443,1.90178660869e-11,1011.01069649
134,pore_throat_radius,3.43684210526e-05,1978.56049005,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.39246530122e-23,0.225799794876,18289.783385,0.141518195051,1.79666534925e-11,955.247816593
135,pore_throat_radius,3.69736842105e-05,1839.14590747,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.37735546207e-23,0.21520598699,17431.6849462,0.134254637386,1.70423686454e-11,906.218802353
136,pore_throat_radius,3.95789473684e-05,1718.08510638,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.39287473677e-23,0.205737069827,16664.702656,0.127811647128,1.62224270018e-11,862.728618117
137,pore_throat_radius,4.21842105263e-05,1611.97754211,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.38050834125e-23,0.197214217513,15974.3516186,0.12205266238,1.54893978863e-11,823.855471063
138,pore_throat_radius,4.47894736842e-05,1518.21386604,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.3403062241e-23,0.1894954313,15349.1299353,0.116870633418,1.48295989806e-11,788.87677557
139,pore_throat_radius,4.73947368421e-05,1434.75846752,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.33005021737e-23,0.182466409916,14779.7792032,0.112180535332,1.42321298654e-11,757.218613488
140,pore_throat_radius,5e-05,1360.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.3206038674e-23,0.176034027257,14258.7562079,0.107914267964,1.36881918383e-11,728.421308756
141,sediment_thermal_conductivity,0.5,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,4.04388271352e-23,0.185769784891,15047.3525762,1.32723192332,1.6825302849e-10,8958.81548238
142,sediment_thermal_conductivity,0.921052631579,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,3.56177477189e-23,0.220321738864,17846.060848,1.31330687355,1.66494396676e-10,8864.82139649
143,sediment_thermal_conductivity,1.34210526316,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.88548766099e-23,0.25271496306,20469.9120079,1.30064137188,1.64894990587e-10,8779.32926016
144,sediment_thermal_conductivity,1.76315789474,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.4423595601e-23,0.283207239839,22939.786427,1.28904423302,1.63430538221e-10,8701.04857285
145,sediment_thermal_conductivity,2.18421052632,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.77914185474e-23,0.312009620191,25272.7792354,1.27836447418,1.62081897073e-10,8628.96020071
146,sediment_thermal_conductivity,2.60526315789,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.45399184677e-23,0.339297595609,27483.1052443,1.2684807402,1.60833698411e-10,8562.24499636
147,sediment_thermal_conductivity,3.02631578947,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.92615806286e-23,0.365219026356,29582.7411348,1.25929400631,1.5967341359e-10,8500.23454257
148,sediment_thermal_conductivity,3.44736842105,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.32626205647e-23,0.389899914087,31581.8930411,1.2507224061,1.58590693425e-10,8442.3762412
149,sediment_thermal_conductivity,3.86842105263,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.72590237852e-23,0.413448698619,33489.3445881,1.2426974803,1.57576889766e-10,8388.207992
150,sediment_thermal_conductivity,4.28947368421,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.46429465575e-23,0.435959517958,35312.7209546,1.23516140067,1.56624701924e-10,8337.33945449
151,sediment_thermal_conductivity,4.71052631579,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.26519360222e-23,0.457514723604,37058.6926119,1.22806487912,1.5572791068e-10,8289.43793403
152,sediment_thermal_conductivity,5.13157894737,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.67211284813e-23,0.478186850244,38733.1348697,1.22136556789,1.5488117499e-10,8244.21758325
